reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
ATNR56JH42FQ1,B0057ZILWM,Bigbondjing,"[4, 5]","Don't be fooled by just how bright this lume dial watch is after an initial charge. The brightest I've seen, it fades after a few short minutes and then stay at a barely acceptable level for the rest of the night.Also, the strap takes a week or more to finally feel decent.There are better all lume dials out there, though you're better off going with tritium tubes if you really need to tell time throughout the night.",3.0,Lume is super bright...for a few minutes,1368403200,"05 13, 2013"
A1ELZYTM2K8OBP,B0057ZILWM,"D. Kerrigan ""Dan""","[0, 0]","The Watch looks nice and is comfortable to wear but, right from the start the seconds hand is way off with lining up with the marks on the face.  Now after a few months of use, the seconds hand seems to be getting &#34;stuck&#34;.  I will change the battery and see how that goes but so far this is an upsetting purchase.  My Deep Blue is so much better quality for less money.",2.0,Dissapointed,1398470400,"04 26, 2014"
A1BJ26WC90V5KV,B0057ZIMT4,Caretaker,"[0, 0]","For the price I expected better luminence. It is okay, nothing special, I could have got a cheaper Timex and got the same results.",3.0,For the price I expected better luminence. It is okay,1405209600,"07 13, 2014"
A5WBXM91XRIFZ,B0057ZIMT4,David Itkin MD,"[0, 0]","Wanted a simple military style watch with white dial and easy readability.  This watch has that, with great lume, titanium case, mineral crystal, and good water resistance.  It is more attractive in the flesh.  Prefer it over similar offerings from Citizen, Seiko, LL Bean, etc.",5.0,Great daily wear watch,1387670400,"12 22, 2013"
AVUKCZLB1RW70,B0057ZIMT4,Robin L. Bring,"[0, 0]","We purchased this as a gift for our son.  He made the selection.  He has a Victorinox Swiss Army watch for dress and wanted something for running, hiking, biking, etc.  In the box, it appeared quite large, but looked really nice on his arm.  He was very pleased, which meant that we were pleased.",5.0,Gift,1388188800,"12 28, 2013"
A2VYWEQAWQ4YPG,B0057ZIMT4,"roverseast ""eastcoast""","[5, 5]",This is an excellent watch.It is clearly readable throughout the night.It is an excellent value for the cost.The watch was a little hard to adjust at first.The stem is a little small in my opinion.,5.0,Awesome Product,1326758400,"01 17, 2012"
AFRZIV9F5N9VA,B0057ZJUFO,Brucer,"[0, 0]","I have just received this watch and must say compared to Casio and Citizen the Ana-Digi is definetly better.There are only two disapointmentsThe alarm is not loud enoughI can hardly see the lume after about 2 hours at night, that is also after charging the lume for 20 minutes",4.0,Momentum F4,1352160000,"11 6, 2012"
A2MQ1MQ6B330TZ,B0057ZJUFO,HeavyG,"[1, 1]","This is a good watch for the price. First, the titanium case makes it very light. This watch is much lighter than other watches I own. The digital display is large and legible and the contrast adjustable. The digital display can also be activated for certain times of the day, preserving battery life. The leather strap is supple and comfortable.There are some some drawbacks. Selecting a time zone is done by time zone number (UTC +/-) rather than a city. The mode select button is also used to go into the set mode, so it's possible to accidentally go into the set mode and mess up your settings.All in all, this is a good watch and highly recommend it.",5.0,Great watch-very light!,1362355200,"03 4, 2013"
AC3U1HSPDPCJK,B0057ZJUFO,jhy,"[2, 2]","I got this watch about 3 months ago and have had enough time to learn the functions and become used to wearing it.  The functionality is what drove me to this watch and I still love it.  The leather band is thick, durable, and it feels like it will last a long time.  I am not big fan of titanium watches, however, but I still bought it because this really is a one of kind watch.One of the major flaws of this watch, in my opinion, is the fact that LCD display isn't bright enough even with the intensity increased to the highest level, and neither is the illuminating light.  I can barely tell the time in a pitch dark room with the lights off.  Further, the glow in the dark markings on the watch is a bit disappointing, but to me that didn't matter much.  Lastly, to turn off the LCD display you have to hold down one of the buttons for 5 sec.  This my friend is a design flaw.  I like to keep the LCD display off because i just don't want clutter of information every time i glace over the watch. What would have been better is to reduce that time to 1 or 2 seconds.  I guess the designers felt that by hyperextending the wrist one may unintentionally turn off the display by pressing the button, but if you wear the watch you'll see how that is very unlikely scenario.I would still wear this watch and i think i would still buy it again, but those are my complaints.",3.0,decent watch,1374105600,"07 18, 2013"
A3QUZG4J7L8D4K,B0057ZJUFO,MeteorMagnet,"[8, 8]","It's hard to decide where to begin with this watch --- I own a number of watches, three of them Breitlings, with a couple of Luminox's thrown in. So being ""fair"" really isn't the easiest thing to do ...So --- all in all, I really like this watch.First: it's hard to find a titanium watch with all of the features present, at this price:Dual display12/24 timeUTC offsetDSTSelectable date format$Button-press beep on/offHourly chimeWorld Time (with a LOT of listings)6 Alarms --- 1 repeat schedule, 5 daily)Chronograph, with 10 splitsCountdown timer (beep on last minute, every remaining ten seconds, then continuous at end)Heavily-grooved bezel edge (read: functional), approx. two clicks per minute... and ... TITANIUM.This watch may look a bit ""clunky"" in the photos --- it is not. It weighs under 2-1/2 ounces, and is sized the way you'd expect (or should expect) a functional chronograph to be.The perforated leather strap is very nicely made. It is thick and well-made, but not my personal preference (I prefer metal bracelets or nylon NATO (tight fit under those spring bars!!!) or velcro one-piece (perfect!!!). The titanium bracelet costs half again as much as the watch, which defeats the purpose, here.A neat trick: the LCD displays can be turned manually (making the watch look ""cleaner"" and less cluttered, and saving battery capacity. The displays come back on as soon as you push a button. This feature can also be set on a schedule (say, LDS's off at 0200, back on at 0700). So, some interesting thought behind it. (That, or it will be a battery hog!)It strikes me that Momentum has taken the time to listen and observe, and come up with some items that are functional, nice-looking, and priced to a bearable level.So --- what's bearable? My Breitling Aerospace is one-third as thick, has half the functions, has a titanium bracelet, weighs slightly more, costs ten times as much. Fair comparison? Of course not. But --- the faces of the two watches (except for the LCD windows) are almost identical. The Momentum's bezel has blackened minute hashes, the Aero's is ""stylishly"" engraved only. Functionally, the Breitling operates through the stem only (no push-pieces), which is elegant, but fiddly. Do the two watches swim in the same tank? No.Where this watch falls only a bit short is luminescence. It is not tritiu.m or Superluminova. Dark-adapted, you should have no trouble, but it isn't wildly bright; certainly OK, though. The internally-illuminated digital displays are an advantage, but they tend to reflect a bit off the inside of the crystal, hazing the view slightly.UPDATE: I am used to HUGE lume, and have been informed by the manufacturer that they do use a form of superluminova ... and that they may alter the application technique. As I'd said, they really do seem to listen.!The crystal is NOT two-side ant-reflective sapphire. What are you expecting at this price range?Don't even think about stuffing a heavy Zulu strap in under the spring bars, unless you want to pop the bars. (What is it about these clearances that manufacturers (including Breitling) do not get?) I ordered and use the plain velcro one-piece (it has a nice skinny mounting panel, and a light velcroed nylon bottom patch. It offers infinite adjustment and un-lose-ability.The push-pieces (buttons) are styled into a teardrop shape. Why? Who knows. When you push them, do not push on the tapered ends --- they will tend to wedge a bit into the case and bind. (They don't stick, but they won't push smoothly, either.) Push them in their centers, or at the fat ends.I have no idea how ""indestructible"" this watch will turn out to be. Typically, I wear a watch 24/7, in the shower, in the garden, in the shop. If the watch can't take it, the watch goes away. I bought this watch as a ""beater,"" something that can get whacked on more than usual without worrying too much about it. Everything's relative --- I know a lot of folks who think $100 is a lot for a watch.If you have a ""wristwatch-related-illness"" then this one probably belongs in the collection. It's so usable that I've been wearing it since it came.(Other watches currently owned and worn: Breitling Aerospace; Breitling Blackbird (original Arabic numerals); Breitling titanium Chrono Avenger; Luminox titanium F-117 chronograph.)Beep-beep. 3 o'clock. Done.PSI tried the Hadley-Roma steel bracelet on this (http://www.amazon.com/gp/product/B001EYVBOK/ref=oh_details_o02_s00_i00) and it's pretty good (if you have the tools to wrench the links apart.",4.0,"Tons of features, weighs under 2.5 oz.",1338940800,"06 6, 2012"
A318WZFS419OYW,B00580BN30,Heather H.,"[0, 0]",I love this keychain.  The one I bought in Oahu got lost somewhere and I was very happy to find this at Amazon.  It was the only place I could get it.,5.0,Mahalo,1375660800,"08 5, 2013"
A1Z2M72G51GJX8,B00580NRKM,"Rod ""Rodney E. McDowell Sr.""","[0, 0]","When I ordered two of the caps that this company sells they sent the wrong colors and when I notified them, they mad the mistake go away real quick by replacing the right color.I believe this is a way of wanting to satisfy and get new customers, they have me as a customer in the future!",5.0,Great Company,1388448000,"12 31, 2013"
A2U8Q3LST9X49U,B0058BQ78K,AllyC,"[0, 1]","I was looking for something to use for to/from work/gym. This is not the bag - it's gigantic and doesn't have a hook on the end to fold it up. To store stuff in a closet I'm sure it's great, for 1/2 outfits - it's silly.",2.0,Too big and bulky,1367280000,"04 30, 2013"
A1JG3Z0ZRRAKLT,B0058BQ78K,Andrew A. Russell,"[0, 1]","I was looking for an inexpensive bag to use vacations so I didn't have to use suitcases or fold clothes.  I really wasn't expecting so many features.It's made of a fairly think ""Market Bag"" type weave.  There's a long zipper on the side so you can slip your stuff in.  There are handles on the back to lift and carry it.  There is a draw string on the bottom to keep things from dragging.And... (I think by design), you can flip it completely upside down (with the hanger hole at the bottom), and use it as a laundry bag.  I think the drawstring at the bottom, doubles as a ""draw string at the top"" when you flip it over... so you can carry dirty close in it as well.",5.0,Very cool garment bag...,1314057600,"08 23, 2011"
A17E4NS9VXCLJW,B0058BQ78K,Basil,"[0, 0]",I got so tired of throwing away those plastic bags every time I picked up my dry cleaning.  Now I never have to deal with them again.,5.0,Go green,1400025600,"05 14, 2014"
A2NOYQWJCLDDRS,B0058BQ78K,buddy,"[0, 1]",No problems just not as convenient as I had hoped.  Only use it as a garment bag and for that it works.,3.0,No problems just not as convenient as I had hoped.,1378684800,"09 9, 2013"
ADPNNZHC7OBSO,B0058BQ78K,Deborah,"[0, 2]","I ordered the black and green as well and they came from Amazon and another company respectively. Both of them were packaged more professionally and had cards showing you how to use this thing. Not this one. This came in an envelope, four days after the others, with no card instructing you on the various uses. AND it cost more than the others. Is this used? Why did it cost more and offer less? I wouldn't buy from them again. If the blue is available from another company, go with that.",3.0,Used?,1372636800,"07 1, 2013"
A334FNZXT3MZ5,B0058BQ78K,K. Leahy,"[2, 2]","Saw this on the news, and loved the idea.  I hate all the plastic drycleaning bags.  This bag is sturdy enough, but the cleaner we use says they have to put everything in plastic, or else it will wrinkle.  My option is to unbag the clothes at pickup and use this for the ride home.  Less plastic in my house, but not in the environment in my case.",3.0,"Great idea, but check with your cleaner first",1368748800,"05 17, 2013"
AUSQEDLH2Z4RN,B0058BQ78K,"Linda Keilman ""Linda K.""","[0, 2]",I had to return this garment bag because the zipper is on the side of the bag instead of down the center.It would not be practical or easy to access your clothing when traveling,2.0,Disappointed,1372291200,"06 27, 2013"
A104JFZRCZ4HAK,B0058BQ78K,"oh_happy_me ""Linda""","[1, 1]","We use this as a travel bag and it holds lots of clothes.  Works great for packing for car trips instead of stuffing things into a suitcase and then having to hang them up on arrival.  This is ""gather hangers of clothes, zip up bag, unzip bag and then hang up"".",5.0,Sturdy and Big,1369440000,"05 25, 2013"
A33ZYFE8XMKKR1,B0058BQ78K,"P. Scott Pope ""Scott Pope""","[3, 5]","The great design of the Green Garmento allows for the bag to be used for dirty laundry destined for the cleaners. At the same time, it hangs flat when in a closet with pressed clothes. Most dry cleaners will appreciate use of the product as it saves them money. Dry cleaners have indicated it saves them about two hundred dollars per month. Ultimately, one can assume some of the savings will be passed down to the consumer. It is the ultimate win-win in both cost savings and sustainability.",5.0,"Rugged laundry bag that saves plastic, landfill space and money",1360886400,"02 15, 2013"
A2WW57XX2UVLM6,B0058BQ78K,Talvi,"[0, 1]","This is definitely designed for only a couple of items use.  It's not sturdy or durable enough for more than a fa small bundle of clothing.  Which is kind of frustrating because the thing is gigantic - nearly as tall as I am when fully upright.It's huge because it folds over for dry cleaning. It is nicely designed with a long handle, short handle, zipper in the middle, and pull cord at top.  But the material is thin and I put a load of washed laundry in the bag 3/4 full, the handle tore right through the top of the material.  So I ended up only getting 2 uses out of it.Nice design but wish it was useful for more than a few items at most.",3.0,Reusable But Not For Carrying Laundry Loads,1335139200,"04 23, 2012"
A1QO8HBNSM61IS,B0058EQLS8,domenico carbone,"[0, 0]","i thought I was going to be getting a cheep pair of boots, but I was wrong. They are comfortable durable and are made very well..buy them you will not be disappointing",5.0,great boots,1370995200,"06 12, 2013"
AJ6J9BSKW9NNG,B0058EQLS8,will hunter,"[0, 0]","Very nice working or hiking boot...the bottom of the sole should be thicker and glued down, but a pair of gel's will fix that.",4.0,great boot,1401753600,"06 3, 2014"
A2F2UM2BZQVJO0,B0058FBWC2,Shawn,"[0, 0]","My wife wanted a buckle to use with casuals, slacks or jeans. We got more than we paid for. This buckle is a real statement. pronounced and solid. better than the picture. Every lady should have one.",5.0,This buckle is beautiful,1353628800,"11 23, 2012"
A1PSQFMO1YH17C,B0058FBZ38,cmanley,"[1, 1]","I got my order fast, in about 3 days. The belt buckle is great! It looks just like it does online, actually better! It fits great and doesn't pinch when I bend over unlike some bigger belt buckles. Well built with a sturdy weld on the belt lope. It's not too heavy but it does have a good weight to it. Very nice all around.",5.0,great buckle!,1329177600,"02 14, 2012"
A2YUWY246DUEMZ,B0058FBZ38,Falcone,"[1, 1]","I don't use this as a buckle but for adding a custom look for something else.Solid product, looks sharp and is durable.",5.0,Solid Buckle,1356998400,"01 1, 2013"
A1B3PLZNXM1O6F,B0058YTOQO,Just the facts,"[0, 0]","this shirt is great, but it really does nothing more than a normal wicker shirt to cool you. so if its cheep get it if not don't wast your money.",3.0,all hype no action,1376870400,"08 19, 2013"
AA7L9HK7ZWEZ6,B0058YTOQO,Michael Fortson,"[1, 1]","I bought this after reading some great reviews elsewhere, and I have to agree: this is a good shirt. Very lightweight, cool, and wicks well. I'd prefer a solid white option, but this will do. Excellent construction and material quality. Recommended.",5.0,Very good shirt,1341964800,"07 11, 2012"
A2ZX7GPLUNI25M,B0058YTOQO,Shaheed,"[1, 1]","This shirt's colors,the combination, was what I was looking for.The shirt fits me like a glove, it makes me look good.I like the fact that this shirt is so light  weight and that I can roll it up and throw it into my sports bag and go then pull it out later slip it on and I'm good to go and look good while on the go.  Thanks Columbia Sportswear.Shaheed",4.0,I am a Columbia (sportswear) grad.,1348876800,"09 29, 2012"
A2BP0AY77ALXF8,B0058YUGOS,L,"[0, 0]","I love the look and feel of this slick, sturdy, yet thin jacket.  Wore it in the rain a couple of times and it repels the drops completely and anything that does stick is in little beads that don't absorb into the fabric.  I wish it had thumb holes on the sleeves and that the collar wasn't quite so long but neither of those factors would be deal breakers compared to how much I love this jacket.",5.0,great jacket,1337126400,"05 16, 2012"
A34A2G7O6EV2KA,B0058YUGOS,Octavio N. Ortiz,"[0, 0]",The jacket is nice and i've had it for some time now. I've used a lot in all sorts of conditions so I feel I can give an honest option regarding this jacket.Pro: The jacket does a good job keeping wind out and holds up good against rain. The zippers really nice and don't snag at all.Cons: Stitching is terrible and quickly falls apart. The interior is needs some kind lining because the pockets are exposed.Bottom line: Skip it and find something nicer.,2.0,Ok jacket but needs improvement,1383436800,"11 3, 2013"
A3B9WK2I732OHB,B0058YXHQ2,"M. Swilley ""Average Consumer""","[1, 1]",This shirt has a wider collar.  It also has a mesh back.  The front is a thin material.  I use this for running on hot days.  it is perfect for that.  It has a sung fit (I have 44 shoulders and weigh 220ibs)in an XL.  It is not what I would consider tight.  I recommend this for someone looking for a good active shirt for very hot days.,5.0,nice,1352764800,"11 13, 2012"
A1SNAFWH725E99,B0058Z0412,"D. Gregory ""Computer Geek""","[0, 0]","I love the weight and convenience of these pants. However, they run small - I typically wear an 8 or 10 and ordered 10, which was tight through the hips. I also have strong thighs, which are binding at the zipper when I sit. I've ordered a 12 to see if the size issue resolves both problems.Update: Size 12 solved the general sizing. The zipper is still a bit snug, but the pants are still comfortable. I've increased my rating from 3 to 4 stars. I really do like these pants, it's just the sizing issue.",4.0,"Nice, but runs small and narrow on the thigh",1400976000,"05 25, 2014"
A2Q589KELP872V,B0058Z0412,Diana Kelley,"[3, 3]","I wore this in Mexico.  Hot, muggy, rainy.  This was comfortable the entire time. It dried quickly. Felt soft and comfortable all day.",5.0,soo comforatble,1363996800,"03 23, 2013"
A2HB99COIYNSOO,B0058Z0412,FreshlyEvil,"[0, 0]","I really wanted to like these.  I read the reviews about them being tight around the leg zippers but being a fairly slim but curvy build, I decided to try these out.  I made a point of really sitting, standing, walking, etc. to try them out when they arrived. The zipper area was snug, but I thought it would be bearable.  I.  Was.  WRONG.  The pants were downright painful to wear for more than an hour and bordered excruciating by the end of a day of touring and hiking.  They looked positively hideous both long and short as the leg zipper basically cinched above the knee giving a horrible &#34;poufy pants&#34; look.  I just wish I had figured this out before washing and traveling with them so I could return them.  Ugh.PrAna pants were more expensive, but with zipper just below knee, eliminated this problem AND looked fantastic on.",2.0,Painful lesson.  Literally.,1396224000,"03 31, 2014"
A1Z3RDDBY9XN90,B00598L73M,S.L. Carlsen,"[0, 0]","THIS WAS A WASTE OF MONEY.  The watch didn't last for more than 2 weeks.  Overpriced, poor quality from supplier and was rusted.  Can't get them fixed. Probably bought them as seconds and then sold them for much more.  I bought one after from another supplier for $99.00.",1.0,THIS WAS A WASTE OF MONEY!,1381104000,"10 7, 2013"
A3GHF7B5BGPFYD,B00598L73M,Susan,"[0, 2]",Purchased Haurex Italy Men's N7354UNY Caimano Date Black Dial Plastic Sport Watch for my friend. But later I was told that the crown could not be pulled out to set up time and dates~~~ What a shame!,1.0,Shamed ~~,1365724800,"04 12, 2013"
A1NXL4S4EAGQJ6,B0059A911A,G. Kyle,"[0, 0]","I wear a size 33-34 pant, and medium fit me fine, but VERY skin tight which is what I wanted!",5.0,Great pants.,1369180800,"05 22, 2013"
A2C9OQNCNL7GM7,B0059BDP8E,Pat,"[3, 3]","Liked this top very much; however, the sleeves were long so had to hem them up. The material is medium thin and the style is slimming.",4.0,Stylish Top,1347580800,"09 14, 2012"
A3SGRLT3AYY56L,B0059BDP8E,SarahR,"[2, 2]","I really like how this top looks on me, although the I wish the length of the body was longer.  I'm 5'9""/long torso and reaching in this shirt shows my stomach more than I'd like. I bought a size small, but a size larger would be too big in the chest because the neckline goes down far enough. The sleeves are a little too long, but I prefer them rolled up anyways. The sizing isnt too big a deal, but what I do have a problem with with was how quickly this is beginning to pill. I've washed and hung dry this 3 times and it now is starting to look really old. It seems to be a common problem with organic fabrics, it's just too bad this isnt an exception.",3.0,Pilling too soon.,1356652800,"12 28, 2012"
A1MP5IJ4E734PW,B0059BX5MA,luis felipe,"[0, 1]","There are beautiful, comoftable and so light.My son loves this shoes he use this shoes every day. Even when he sleep ha ha ha",5.0,This shoes are amaizing,1359417600,"01 29, 2013"
APJNN0O37IE36,B0059CJB36,"S. Minnich ""stacy4564""","[4, 4]","I've purchaced these capri's before, and they are awesome. They've changed they're fabric blend and now they have more cotton in them.  I sweat alot when I work out, and the sweat showed through in all the wrong places!  With the cotton blend, they just don't fit as well.",2.0,Not the same fabric blend...,1325376000,"01 1, 2012"
AS5YHP4KNG0RD,B0059DLNQI,"DVJ ""DJ27""","[0, 0]","I actually bought this jacket for my son after having owned one myself for a couple of years.  First of all, the fit is fantastic.  This may be an individual thing, but North Face products tend to fit me well in every dimension.  High construction quality has been consistent as well.  This jacket is insulated with Primaloft which keeps it very thin yet very warm.  The jacket is very lightweight and unrestricting, and will keep you warm down into the mid 20s.  Layer with a sweater or light fleece and it's good for another 10 degrees.  This is my favorite jacket.",5.0,Gotta love itl,1388102400,"12 27, 2013"
AU08LYNC9L2DK,B0059DS3CU,bigsnowflakes,"[2, 2]","I like to wear this under my Smartwool long undie top and it feels good, soft and  unbinding.  I don't know about the warmth factor if used alone, it is just a layer piece I enjoy.  Those two and a sweater and a synthetic insulated windproof ski jacket and I don't get cold even around zero.",5.0,Feels good,1358035200,"01 13, 2013"
AHDEH6TW36TFV,B0059DS3CU,northern girl,"[0, 0]","I work outside all day long in very cold minnesota winters, and this is absolutely the best baselayer I have ever worn.  Keeps you warm but is incredibly lightweight and breathable.  I absolutely love this baselayer, and will be buying more.!!!",5.0,"very comfortable, lightweight and warm",1362787200,"03 9, 2013"
A12MYU69LI7IIX,B0059DS3CU,rosa corominas,"[0, 0]",It fits very true to size..The color is amazing..I will be wearing it next week in a trip to skiing at Zermatt...so i will review it again and tell how warm it is...I will buy it again ....Columbia rocks!!,5.0,Excellent...!!,1357603200,"01 8, 2013"
A2KX2ZW3K7NXJ6,B0059GBPLS,"C. H. Jones ""cjones354""","[0, 0]",I got this for my brother for his birthday. It was way cheaper than at Dick's or Sports Authority. It arrived well before the expected ship date. The shorts were clean and spotless. My brother really likes them and says they will protect him when he falls or when playing defense during basketball games at the gym.,5.0,Nice!,1357689600,"01 9, 2013"
A2GHSW18WJR8G5,B005A9SEPO,"A. Peirce ""business student""","[1, 1]","This jacket is thin and lightweight, but really warm.  I live in Minnesota and I wear it often.  I don't wear it when it gets below zero or anything, but it's still a staple in my winter coat lineup.",5.0,Great casual jacket for winter,1359849600,"02 3, 2013"
A11L5L2VAACJMY,B005A9SEPO,Dilrukshi K. Perera,"[0, 0]","I bought this in black and it looks very sharp. It feels warm right away. The Size Small  It fits my 5'5 115 pound frame well,  but still has space underneath for a sweater. Much better and less bulky than a down jacket",4.0,Excellent value,1384300800,"11 13, 2013"
A364F7XMM2XAJA,B005AONITQ,Sandra,"[0, 1]","I'm sure this product works nicely, but it's not a toothbrush holder. Please re-locate this product to the shoe department and you will have much better luck selling it. Just trying to keep Amazon organized.",4.0,Wrong catagory this is not a toothbrush,1394668800,"03 13, 2014"
A1QP8QKF9RT187,B005AQLIOQ,bernadette,"[0, 0]",I wore them for only 2 weeks and the sole of the slipper pulled away from the actually slipper all the rubber was exposed,2.0,I was unhappy about my purchase,1397001600,"04 9, 2014"
A3ML7I6RPZUTWX,B005AQLIOQ,Caeley,"[1, 1]",I love these slippers!  My mini schanauzer loves them too and likes to attack them and take them off my feet!  It's a hoot!,5.0,So cute,1396396800,"04 2, 2014"
A7FT0FQQ0LVY4,B005AQLIOQ,J. Borak,"[0, 0]",I have to say that I am enchanted with these slippers.  They are well made and super comfy!  My schnauzer chases me around when I wear them.  I think she loves them almost as much as I do! If you love schnauzers then these are definitly a must have!,5.0,These Slippers Rock!,1370390400,"06 5, 2013"
A2Y2J1ICJHY5MK,B005AQLIOQ,Jody S Stein,"[0, 0]",The slippers are definitely cute.  However there was no size specified and they are too small to wear.  I would not buy them again.,3.0,No size was specified,1366588800,"04 22, 2013"
A1N2TJFZOPCUUS,B005AQLIOQ,Lindy Lou,"[0, 0]",I purchase this item as a Christmas gift.  And the person who received it was really thrilled with them.  And they arrived much sooner than expected which was very nice.,5.0,wonderfully receicved,1356480000,"12 26, 2012"
AW6A78C5TSVE8,B005AQLIOQ,Oliver,"[2, 2]",The Schnauzer we have at home kept sniffing the slippers with a bit of confusion thinking he had a friend =),5.0,Great product!,1389571200,"01 13, 2014"
AVP69S7L83L6G,B005AQLIOQ,retneprac,"[0, 0]",Absolutely great slippers.  A bit on the large size but the design of the slipper makes that a non-issue.  The cuteness of the dog heads is absolutely amazing.  Embarrassed to like them so much!,5.0,Wonderful schnauzer slippers,1396828800,"04 7, 2014"
A3VRHGIYP51OIC,B005AQLIOQ,Tina A,"[0, 0]",If you love schnauzers you will love these cute and comfy slippers! They are comfortable and darling with the schnauzer faces!,5.0,Love these slippers,1354665600,"12 5, 2012"
ANRS196NKFVUU,B005BKOE4M,Brian,"[0, 0]",A must have for use with mehron modeling/nose putty.  It locks the putty into shape so that it doesn't droop with body heat or footlights.,5.0,fixative for nose putty,1354838400,"12 7, 2012"
A360ABBEN4B2QM,B005BOSGY2,mped,"[3, 3]","I bought two of these tops to workout in and after two washings the strap on one frayed and broke and the other was felt itchy when I was sweaty so I wouldn't recommend  them for that purpose.On the other hand, the fabric held up after washing and they were comfortable and supportive enough to wear out of the studio.I paid $10 a piece and wouldn't pay more.",3.0,nice fabric but not worth the price,1347235200,"09 10, 2012"
AUKRPXFHWE69L,B005BOSGY2,Suzanne Courteau,"[0, 0]","My first go at a Snow Angel camisole. Lovely color, construction is good, and it washes well. It's very comfortable to wear. It is lower-cut than other camisoles I've had--nothing scandalous, but well-endowed women may have a hard time staying contained. Best for A- or B-cups, I think. I'm happy to wear mine, but I don't think I'll get another one.",3.0,"Good quality, low cut",1403568000,"06 24, 2014"
A1WLX0Z77IGYLO,B005BWTYY0,Alex Russell,"[0, 0]","These are the best shorts that I have ever owned, yes they cost more then the average short, but they last, my first pair just wore out after a year of very heavy abuse, I fished in Henry fork river, multiple times a week in these, (faded a little but that just gave them more personality.) multiple trips rock climbing, and many camping trips. To be honest I am shocked at how well they have held up to the abuse I put them through, it took this full year of heavy use to rip the croch out.(to a point that can't be fixed) They have been good to me, so I went and bought two new pair ready to go fishing,hiking, and rock climbing all summer long!Pros:They run a tad big so if your weight Changes in the summer you will be fine.They are made of a very good material, lasted full year of washing every week.Big pockets.Great style with multiple colors to choose from.Cons:They did fade (but that was after several days of waste deep fly fishing without waiters on.)Button popped of once in the dryer had to sew it back on.Over all the best shorts I have ever owned. I will be buying more pairs of these as long as they stay available.",5.0,The perfect short for summer,1399593600,"05 9, 2014"
A2YF7ES19OCGIX,B005BWTYY0,JP,"[0, 0]",Quality product. Unbeatable comfort and style. It has spandex so you may want to go with the smaller size. Can't go wrong with these,5.0,excellent,1350345600,"10 16, 2012"
A1CLL78B2X7F2X,B005BWTYY0,K. Caldwell,"[0, 0]","The shorts fit well and are made of a nice slightly patterned fabric. They come out of the dryer nice, not too wrinkled!  Run true to size.",5.0,Nice looking shorts,1352246400,"11 7, 2012"
A2KNAP1O451CAL,B005BWTYY0,Mimi,"[0, 0]","And these suckers aren't cheap! They looked great on for the two times they were worn.  Now I'm sewing them in places that would never seem to be weak points!  The front of the crotch, really?  He's big, but he's not THAT big.  They've also ripped on the side seams in three places.  I can't keep up, so in the trash they go.  This is the second try.  The long pants also ripped at every seam.  Don't take them on important trips or you will be looking shabby very quickly.",1.0,lasted a whole two washings!,1399075200,"05 3, 2014"
A1CZK0RSHVH7DK,B005BY2N0U,"C. J. Swift ""Synth-Fan""","[1, 1]","Fantastic coat, it is not however a winter coat. If you're looking for a winter coat that are a few models that are very similar in style but made with heavier materials that are considerably warmer.",5.0,Great fall/spring cool summer coat,1388448000,"12 31, 2013"
A2MYGP024ZHC90,B005BY2N0U,Marissa,"[0, 0]",Great jacket! Fits great and doesnt restrict body movement at all. I wear this jacket while bow hunting and couldnt be more pleased!,5.0,AWESOME,1364774400,"04 1, 2013"
